lon,lat,label,elevation_m,slope_deg,cu_ppm,co_ppm,ni_ppm,au_ppb,fe_pct,pb_ppm,zn_ppm,mo_ppm,as_ppm,dist_fault_km,dist_deposit_km,log_cu_ppm,log_co_ppm,log_ni_ppm,log_au_ppb,log_pb_ppm,log_zn_ppm,log_mo_ppm,log_as_ppm
27.859004055803194,-12.54703415630521,1,1585.7213432219557,3.742710455543714,49999.99999999999,2431.0878753761576,364.3978394958449,58.9561076892932,4.729684658150092,45.19870976582055,9977.918918451427,1.3517379070465885,707.027917574756,187.0574838807715,5.165015083861854,10.819798284210286,7.796505375400447,5.900986731216642,4.093612756005458,3.832951870550982,9.208230038633488,0.8551545897483108,6.562483524519077
28.696816221449893,-12.628102957467714,1,1695.7704923891501,2.9617997747993186,47453.036597556595,5462.102141065857,218.22281924253215,28.098448948575097,4.038133725861062,36.549869165446786,9497.520772315727,1.194104625735626,466.3367037850789,131.99326549847018,10.6199441347386,10.767516870968917,8.60577206510284,5.390088652039398,3.3706848720206612,3.6256698939283556,9.158891357287564,0.7857740479246204,6.1470499909940255
28.190716752935018,-12.644931012880647,1,1625.448312595921,1.7903826245652916,50000.00000000001,10935.737382641133,621.1374059236056,28.06147753774027,4.74705731907669,25.60250227353585,10000.000000000002,1.1729384865523278,1673.889682579675,166.2708261730878,8.6788889604447,10.819798284210286,9.2998828032193,6.433160978187217,3.3694135012315827,3.281005281796986,9.210440366976517,0.7760803927982907,7.423502580943763
28.144290206857512,-12.524544388252302,1,1504.2117821186969,2.869349140471752,50000.0,6883.636618759601,870.7154506894682,81.70099136175943,4.7932240212769806,33.09855453003228,9879.026696277899,0.7539338742892594,1099.6582618732318,160.72179003068777,2.9937317209785017,10.819798284210286,8.837047631085758,6.7704630526390055,4.415231589403497,3.5292549942424123,9.198270492790682,0.5618611932902194,7.003663699689439
28.401869188969208,-12.192069839588143,1,1530.1103796672312,0.5880419061704653,38620.68230140694,4025.672419983235,601.1722516694525,110.51980088424766,5.866381584246294,20.117369103437646,7835.009167964063,0.8502542319973218,748.3742508525505,115.17243092563112,14.9803753236431,10.561569115401644,8.300695611623459,6.400543536722053,4.714202161539383,3.0500958821126822,8.966484949043847,0.615323052349854,6.619238526084933
28.15089880101613,-13.110191497563648,1,1615.2622343428602,3.6774874846934478,47408.10050854215,2169.8930156307215,208.03454008687015,16.03416257980754,3.5488573605286624,35.7726814604577,9320.332239846903,1.194882617491374,546.9265439335603,209.14426017541317,7.679897945552672,10.766569483105807,7.682893889820531,5.342499501883832,2.8352208911025736,3.604755217877483,9.140060841653671,0.7861285678722904,6.306141234046466
28.068063190211735,-12.332476764464152,1,1283.6424332014553,1.194836633696478,49032.439609850975,2404.7287591654053,438.30355630446036,64.59744455038644,4.563430705871517,23.46163052307662,9631.166253018298,0.5895719919784096,938.5834077589599,154.42661315570274,15.466452094301644,10.800257785353148,7.785608155003064,6.085190646338132,4.18353674016668,3.197105788833558,9.172863427887421,0.46346479255973677,6.845436593794186
28.05839070686528,-12.50838638820705,1,1443.0919784958826,1.3537657105140461,50000.0,7062.075005575385,1076.3250001214017,83.43745035650782,4.719411629158356,39.1891842229938,9867.249570909067,0.6065934935328949,929.5274785061766,166.84403238091838,8.039321881753589,10.819798284210286,8.862635788859174,6.982236395907133,4.436011027788435,3.693597910245493,9.197077768260636,0.4741160949130088,6.835751606550282
28.36548805117606,-12.322032008452718,1,1535.7700372284985,0.609686161139086,47719.67432439369,5438.75332253929,908.0242946210715,204.88681608034506,5.225254710820818,21.19167520617304,9574.950258189163,0.6861934952276327,868.2113606430679,127.4384045072131,14.9803753236431,10.773120006966868,8.601488993700412,6.81237182057618,5.327326581290856,3.0997172278387084,9.167010052799627,0.5224736188472555,6.767586318525884
28.228102773302567,-12.132333869653618,1,1376.3573833883693,3.117629559056166,35631.14681815823,2247.1730931257352,456.661943650448,70.27376998013426,6.1509520017709125,21.51946876717835,7066.769045854384,0.8999912548259349,629.2942536040687,127.645530788103,4.841344891604515,10.481003509890495,7.7178732067707445,6.126130797273374,4.266528377268335,3.114380213613964,8.863300156880584,0.64184928343861,6.4461867795555134
27.708842644558437,-12.33779967307366,1,1603.1804546949434,5.16497740327634,47343.02115228397,2028.66779928523,611.3137308631765,31.78532213018484,5.264166222767936,60.40726609629316,7040.897008915377,1.1901355641967784,545.9983414797827,189.22292380113342,3.9310635486530345,10.765195821418448,7.615627412972119,6.417244783290737,3.4899809192029183,4.11752816848194,8.859632874347522,0.7839634433723093,6.304445770387737
28.112381023160662,-12.7083432202843,1,1373.9130402320677,1.6725852297198578,50000.0,9539.378674562739,672.4623197785427,39.43650037516407,4.678865336959424,32.92071643355612,10000.0,0.9902443223113161,1393.1016734425696,177.3755209414465,8.875378483160448,10.819798284210286,9.163288457004963,6.512432047408634,3.6997328517123313,3.524025931972943,9.210440366976517,0.688257406230976,7.240005525133165
28.82883600895876,-12.909822325353401,1,1569.9338948837308,1.2585591756328531,22605.607964222847,1978.3827341136448,140.8850805376759,9.514382425725389,4.332451688199757,39.173631622642844,3920.8189141374414,0.922236875837691,250.63305544272285,155.79851191326355,13.896833944756262,10.025997530320867,7.590540324636654,4.955017437959511,2.3527440747360973,3.6932108506239136,8.274310833874289,0.6534895474066198,5.527971897129487
28.520389514973715,-12.466358046521309,1,1481.682649114641,1.2121377726142963,50000.0,5887.036396779441,619.4007284062653,93.43387655329684,4.689326932024393,29.79860741912398,10000.000000000002,0.9144302278880942,929.2267707731733,127.26481027881789,15.850507165999394,10.819798284210286,8.680677841907855,6.430365605393031,4.547899870569361,3.4274694752925545,9.210440366976517,0.6494200472325089,6.835428395964319
28.6012431241108,-12.623684623401852,1,1539.7393143011611,2.759534789065577,48933.019643894586,5629.093221383694,249.62177775662514,31.401804179108176,4.039011676378404,37.11019285898932,9793.501776369409,1.1772460011685606,522.0682650471264,136.63788756295284,8.162547687172333,10.798228131816277,8.635881278968892,5.523944941146763,3.478214105788333,3.640481775460456,9.18957646398741,0.7780607759458105,6.259711981449886
28.631139552336723,-12.556499689378997,1,1146.3025303719735,5.251139914857573,47479.203695341595,5596.7398488279305,335.9003212331953,43.31855331939355,4.188482180473523,35.21304755078032,9512.139349365747,1.1081237220280955,619.6465374746234,128.53309269420407,5.978511273698862,10.768068138843754,8.630118196831893,5.819787103909219,3.7914034001958417,3.5894194834721547,9.160429211408406,0.7457983206210095,6.43076173707686
28.70643359234417,-12.883519043240357,1,1264.6269147085852,1.81027432416454,37960.13399970531,3963.4651462462957,210.18086741789455,14.45023741319021,4.364003538590364,37.98784047235962,7066.391146019163,1.0656006552792427,506.47810164260557,157.472969253464,13.896833944756262,10.544318125821002,8.285126231211152,5.3527149578512025,2.7376243697752183,3.663249814755287,8.8632466874002,0.7254210583445259,6.229453560512279
28.52148135427717,-12.934977543995116,1,1703.8469817898904,1.3344845042720672,43364.91846114846,4465.625150134081,332.37559685983365,17.80911179803083,4.264037592320744,38.63150866866314,7885.0701203701165,0.9346278760997412,685.7603397419156,171.17662531058647,18.85440056494956,10.677429122674008,8.404388402481596,5.8092697728562825,2.9343414225293065,3.679624475331216,8.972853206151797,0.6599149958942464,6.531985380911427
28.3550515872035,-12.487405184109548,1,1488.546119625946,0.31231120189209693,49999.99999999999,6172.722617335497,800.5057036507914,138.03348542170124,4.940745724717366,25.394484355615017,10000.0,0.8022101934696266,1076.3961811102886,141.02864256430928,17.857475337711147,10.819798284210286,8.728057276507561,6.686492088244863,4.934714806432786,3.273155062400536,9.210440366976517,0.5890137969284431,6.982302465698003
28.66655835791546,-12.515923125081693,1,1435.1065809938896,2.765638310558949,43457.8738925665,5327.075657661371,373.9901490418082,49.567240768717255,4.414019728807582,32.158895709271064,8654.291175737248,1.059681465502581,633.124587283689,122.65164155060333,5.978511273698862,10.679570342120977,8.580745412130925,5.9268997564035235,3.9233039509914187,3.501311027820869,9.06592610953283,0.7225513424484813,6.4522454450428635
28.514458341330656,-12.765263328367613,1,1634.4742675177486,1.535871251099407,49999.99999999999,5971.563686786044,403.4231800009313,39.62052983483555,4.236745422285,33.84011067503685,9787.911146357257,1.0704378066979843,837.3339063584367,155.06858737749363,7.536938011043331,10.819798284210286,8.694931542481084,6.002461804991578,3.704273599760808,3.550769328645067,9.189005508333654,0.7277600857344146,6.731416477394447
28.279185123063186,-12.712429442962195,1,1594.2714876203152,1.7026072697995802,50000.00000000001,8026.942129308408,624.361456641611,28.89458025081933,4.847197759458588,25.37465557906028,9999.999999999998,1.188388173511779,1583.0384025016,165.33336263324748,10.22038319462343,10.819798284210286,8.99068350128392,6.4383298131942714,3.397677201452202,3.2724035330971377,9.210440366976515,0.7831652790217463,7.367732816084025
28.446588512737815,-12.767298732626347,1,1432.3906246380825,12.500591564056137,50000.0,6415.808997050316,502.6170791316966,42.23498220117147,4.425246971308373,31.613639542875127,9792.104591537087,1.0418651104753764,1067.4370582010185,159.23723948607065,1.809280879724292,10.819798284210286,8.76667623216031,6.2218162156771255,3.766649940735923,3.484730591757341,9.189433803898325,0.7138636600068932,6.973952166333465
28.078420230527563,-12.875241147745134,1,1309.077243689479,1.742729609044034,49669.359122137605,3531.373247925559,282.4165123839243,16.744202656528408,4.775213034978487,77.60434845400447,9935.697181968028,0.6036077016193303,457.33517328215595,193.54253917616228,13.867805572359886,10.813163638237079,8.16972523222364,5.646917590851829,2.8760588516726604,4.36442702174715,9.203989968978966,0.47225590448067484,6.127600735858299
28.434277877940424,-12.777982021231011,1,1833.5181374072406,12.500591564056137,49999.99999999999,6479.460795597515,511.2153125777199,41.64448817312554,4.440762975944738,31.465084168745506,9786.336798786442,1.0390870981498517,1095.3709459687364,160.9767810603387,1.809280879724292,10.819798284210286,8.776546897249808,6.238745069018909,3.752898031661893,3.480165178556674,9.188844665706545,0.7125022067907769,6.999760864596244
28.26507893515221,-12.620771982915517,1,1585.8856596194532,0.6425835164496193,50000.0,6214.698446610129,664.5552909111943,33.446232754315986,4.935902338789617,24.82576421804942,10000.0,1.1760576150477988,1530.5241740099707,158.67369014852278,8.6788889604447,10.819798284210286,8.734833378420609,6.5006217161439395,3.539399637468935,3.251372606747898,9.210440366976517,0.7775148061467573,7.334018710679741
28.290760622271065,-12.91313890217061,1,1121.655620801962,7.548977197407133,50000.0,5361.28249648703,420.6036584720941,31.353096314136398,4.169111222710451,37.147523736899124,9745.448515858558,1.0332214428171635,934.9602349029844,182.32314414361048,4.598172503401778,10.819798284210286,8.587145002318032,6.0440656747798585,3.4767097293230194,3.641460847023527,9.184658242851267,0.7096214528743467,6.84157299149711
28.351356935814035,-12.769605763366151,1,1609.64759008856,1.9760056238353052,50000.0,7326.494840647017,576.6795342956386,38.35147991561066,4.666852975685746,29.956954280201938,9999.999999999998,1.096852419014736,1330.2878532914053,165.43937660181905,9.25106546837503,10.819798284210286,8.899388968476579,6.359019275979394,3.6725335831933297,3.4325976679198242,9.210440366976515,0.7404373722446871,7.1939020634507855
28.130477287987237,-12.501379454286248,1,1606.2240096666778,4.812768350073113,49999.99999999999,6370.262704918355,859.5909905930033,85.85887272129547,4.779262223884202,33.06505515873612,9861.160650649443,0.7170999030418649,1046.226353676377,160.19073565961654,2.9937317209785017,10.819798284210286,8.759552955753634,6.757619351598834,4.464284648911654,3.528272083444521,9.196460556516476,0.5406367648714048,6.953900380127371
27.852947873742536,-12.957465767265655,1,1597.1563090205143,0.7550444780752986,44579.693081891965,3863.469721168313,326.5255669459793,28.531782713674883,4.828260981358684,45.965787634900444,8937.96914684136,0.975467992958829,819.9299954343235,217.28197530813492,21.85932036710066,10.705056153743458,8.259579751393527,5.79156611903886,3.385467063512899,3.8494194139840263,9.098175553559507,0.6808053287430301,6.710437838380076
28.11581273467899,-12.99444937383868,1,1352.117323146002,2.3459346664985543,49117.36232901854,2306.2578851229737,213.37262127681038,16.645293192520107,3.567987080748132,40.69807876945913,9781.706134154525,1.140521509332583,544.219720823889,201.10501714761006,9.248826833681182,10.80198822205795,7.743815035681497,5.367715721773793,2.870469073170547,3.7304550550685365,9.188371425588043,0.7610494952945305,6.301188870892131
28.252684241733338,-12.896822713685099,1,1731.0156717946713,7.548977197407133,49999.99999999999,5530.5877186006055,422.3706917126169,30.21373131851948,4.214951843132127,38.494798319537516,9814.740779021393,1.0265084464710503,950.5609155911353,183.3024445452727,4.598172503401778,10.819798284210286,8.618230163362535,6.04824813503093,3.440858104359841,3.676168975122461,9.191742578036894,0.7063143350869406,6.8581037052767115
28.26456626342757,-12.813596682760362,1,1290.4721024199603,2.7028718905723568,50000.00000000001,8071.958294492145,541.8043986549312,32.52899368232494,4.599571921831616,32.35209201889796,10000.000000000002,1.083951480292313,1332.929064996933,175.12344758293858,9.33176324191526,10.819798284210286,8.99627527333338,6.296749031566294,3.5124105475709975,3.507120499596576,9.210440366976517,0.7342658416106436,7.195884050396779
28.180093899677928,-13.047464606286908,1,1672.960906171319,4.105962741826912,49784.909921643644,1639.070862478574,168.71546022979467,15.554228348182557,3.146804032483066,33.37687561096625,9942.458944843911,1.2594810915137589,504.33024681573784,201.58311586059625,7.679897945552672,10.815487289679238,7.402494728713169,5.134123271389258,2.806641558507401,3.537384117726326,9.204670221497457,0.815135181395925,6.22521216963113
28.976033677579174,-12.099928844643259,1,1525.397880646851,1.8430922358186135,7927.767532389268,427.1952210096937,86.19771616225566,8.353571240533988,4.8609157057899095,29.961944436632578,1241.032931561733,0.4994648999799191,69.62723434362185,65.71407521831567,8.795005624956255,8.9782528841882,6.059579215443358,4.468178139772129,2.2357582212351845,3.4327588515501812,7.124504777086944,0.40510831111696693,4.257415825690024
29.030424068392264,-12.042311509644826,1,1808.4134938188938,2.6258530424459123,5252.458640959008,162.84405440984327,81.4682416622908,7.965605932189178,5.210457155751878,29.86002549367011,760.1793867802969,0.4810572833626727,49.922252281257045,57.42328193527993,8.795005624956255,8.566641927433713,5.09891508769879,4.412413269680547,2.1933956934166092,3.429461673041936,6.634869055155559,0.3927562133780819,3.9303000044717535
28.72623049838188,-12.21941661970323,1,1385.1237604497476,2.9047347153810854,24146.871109470856,2038.913035053626,293.2855875896036,51.844595051469625,5.384493686545268,26.4074210297933,4540.037540461468,0.7555533739017217,378.92762293476494,91.60240334780457,4.838395089789934,10.09195150237809,7.62066245605391,5.6845506822074565,3.9673554374831306,3.310813817226762,8.420910798066966,0.5627841199817204,5.939980768618342
28.789818310193805,-12.030977239221846,1,1609.26463509525,0.7586087377520934,11429.720823521875,577.3855002913813,141.3055041073583,22.690215072754683,5.312740926333791,31.758871821685084,1605.1637561301777,0.553388400966911,100.85648105494126,71.06011665030614,16.927798285356,9.344059818975538,6.360240601877809,4.957976183949726,3.165062096759905,3.489173820714378,7.381603854520425,0.4404386101073152,4.623564773981057
28.8473457279837,-12.243242098430732,1,1630.6271372193316,1.5620428554039625,15086.069536639612,1395.4574802541367,183.21183800913983,35.273592708807975,4.975097602668663,29.165868435839855,2763.1178161400476,0.5983138735630762,163.15631386717686,86.40726429480148,9.002840191178088,9.621593333872974,7.241693937556242,5.216086388906758,3.5910900029469377,3.406711100997289,7.924476809210697,0.4689492445544327,5.100819107217487
29.153755221916942,-12.010149056639392,1,1405.0578717310318,3.7217093605101117,3807.2501581331167,154.76325572099157,71.90733054819374,6.3569079363325205,5.655376114328192,32.09789866873657,654.5523973769656,0.40882940738931567,45.73617117422789,50.1845912307724,6.200930803774392,8.244925086540638,5.048337263009028,4.289189190175825,1.9956397271206432,3.4994697960396017,6.485478234985426,0.3427591520516438,3.8445184082163033
29.104966141620736,-12.422070128522238,1,1456.2460216350173,0.40031271140164737,3757.5628039029957,486.61076402635337,56.00145117079119,3.415791480308636,4.771126909845606,26.862024067758867,890.9598445014923,0.9453854153195683,55.35491089624401,96.2011015238968,24.958336544051825,8.231791930309763,6.189517472889201,4.0430767266471594,1.4851870887269276,3.3272646171038764,6.7934211141916885,0.665460114416551,4.031669386577434
28.83140788104911,-11.88425513040314,1,1392.5665176591533,1.4072406263688149,13341.276452634314,119.58342521432854,106.74528372144668,15.359265038095963,5.099316334344265,40.26177306487349,1106.364547200476,0.366047871679108,54.24933232039025,56.56256451458493,16.927798285356,9.498692953534057,4.792341838814128,4.6797699574592775,2.7947944058437106,3.719936479692976,7.009738189428566,0.31192180568761185,4.011856255626022
28.921520413427892,-12.5520898685352,1,1545.038494074218,0.9152831331729907,16905.182623603705,1871.1979112396932,163.82372169332095,22.501013944758892,4.511505103864188,27.13359252558327,3403.75343541807,1.0622676906209063,225.28429833971705,114.81276316861214,24.958336544051825,9.735434669725791,7.534868373265455,5.104876549430511,3.157043566804811,3.3369643258860284,8.132927803455994,0.7238061980324482,5.421792165962372
28.766568989230684,-12.235933874734865,1,1599.8319363852897,2.540885267000675,24010.769680768324,2033.6644187163552,282.2118741197668,48.91368983435277,5.3143943869478845,26.64792635550867,4506.962753948233,0.7506259385105272,369.77315884777346,90.45689687671283,4.838395089789934,10.086299392486998,7.618086179470715,5.646195289329602,3.9102953105094724,3.3195507289718544,8.41360061291352,0.5599734031323577,5.915590443929697
29.16682499524941,-12.064462908469885,1,1409.3541457627998,3.682177847377464,3300.710638388566,156.54779049935127,62.934227346856545,4.912456187714372,5.7108424982300425,32.090383476378946,563.2909464357136,0.4230409047958496,41.613165527376026,55.94627691171982,6.200930803774392,8.102195988413788,5.0597288439815,4.157854857210935,1.7770613436788623,3.4992427107566373,6.335569980961424,0.35279606415897824,3.752163255467634
28.89215947012425,-11.447796375645815,1,1560.8652955658172,2.6936603057634554,1970.1209242886653,154.17471968279125,99.58872241245254,6.101645753660008,4.1269822536547665,36.37387542017705,706.3994736231257,0.6549296341068446,82.9602452594063,39.1876076915478,6.390516701813508,7.586357657015409,5.044551705839514,4.61104014812566,1.9603265534768024,3.620971942165912,6.561595532670348,0.5037584907691612,4.430343416094025
28.890209708077318,-11.25248503784307,1,1382.4472608616716,0.5270184224965244,1517.0294338751523,127.1854883257866,70.57217218898377,5.961824107275499,5.534837682782649,32.805322193265795,510.9577057578489,0.7165124885479173,48.79777695139434,50.47115368659818,19.396498563202464,7.325168347672173,4.853478342492778,4.270706341841618,1.9404415243868807,3.520618251432462,6.238242015685747,0.5402946094777925,3.9079703435039996
29.12214767154222,-11.162986692278567,1,1397.2014535290955,2.9299113322668133,1637.3014528644408,125.20040242276393,65.78226695795519,6.725554014438786,5.763140407024571,35.11796040021908,521.2608988452967,0.7380381567653519,41.38929230472338,45.281091425721414,3.4068707588583313,7.401415284638032,4.837871138871949,4.20143758059934,2.044533537291717,3.5867902596293924,6.258167269238157,0.5527569810126499,3.7468957903613815
28.985397722852912,-11.75737296554939,1,1095.3864643757881,1.8439490563789571,2506.0737336957686,185.80157780097298,106.3900966971465,3.5530723095560393,3.3356271520807694,14.724739890149136,533.8579605581358,0.5571546701303806,35.13189008397291,34.41662169485302,22.147756076851348,7.826871508852946,5.230046972231089,4.67646796829943,1.515802237965174,2.755235261282711,6.282001217362302,0.4428602264732715,3.5871758572142474
28.741572247197972,-11.366156931817448,1,1260.2048483347692,0.9059381000826331,2177.071056034745,126.53194146607196,67.27313069605015,5.423248868085178,5.403804771596331,28.171292435621382,471.0099130413394,0.6321592762001413,45.71444859203027,57.988518231636476,19.013593843265294,7.686194927402772,4.848366854525785,4.223516287945046,1.859924043918491,3.3731850899128917,6.15699998757124,0.48990384749063465,3.8440535085154086
28.745513547114584,-11.601049339408107,1,1351.542060040841,0.6233344668585655,4263.327696303457,131.92776678637992,66.46570072524882,5.622416509251236,4.791381597930561,37.99749001046424,486.0685774607614,0.3246369393876765,50.82425410378374,53.70051968498103,23.54443123944514,8.35803981474626,4.889805873816473,4.211619331329201,1.890460334950036,3.663497285352491,6.1884049293101215,0.28113841388183125,3.947858265623647
29.113455892458312,-11.38583507719383,1,1514.9847730049546,2.507348016596187,2697.9701223368693,171.30234726303547,51.84713294171744,14.580747707245198,8.510539614697773,45.76611832451407,793.6886634606345,0.8430865765189559,29.03219733868646,22.852699003374095,6.41860852988725,7.90062554305561,5.1492507665579526,3.967403461870592,2.7460360307702008,3.845158973307719,6.677950419663354,0.6114416534492251,3.4022700507697694
29.160880253378004,-11.418921260880797,1,1796.0520152111608,3.555771933250349,2683.0937113728146,166.50835944671516,54.82905306559863,13.494106998475628,8.020156767714946,43.42909297739536,771.7066541061326,0.8145743497764114,31.90960165237627,17.034461433200228,6.41860852988725,7.895098412300549,5.1210332571643695,4.022294398146701,2.6737421529197847,3.7938945020960717,6.649899486402567,0.5958509221836356,3.4937644587305576
28.94219416309301,-11.419316728394035,1,1546.4089412361277,2.5643209849262694,1600.8714200032166,156.15594590855892,103.53843851160622,6.129053590904937,3.959562224749173,38.47533279447975,716.6724356230213,0.6893065954137447,89.1089207081995,35.20209721200773,6.390516701813508,7.378927862236847,5.057238598407926,4.6495548364179715,1.9641784894175098,3.675675990618639,6.5760132471539885,0.5243181461677434,4.501019168683255
29.15716839593752,-11.327802340118541,1,1513.6077610214716,2.005840088763632,2543.5757441555297,155.18660729855327,61.89922413761901,11.174797692381844,7.014070734133214,40.000927392737,713.5914913030336,0.7711753438182783,38.98166579112247,26.622561485931865,8.064577054408067,7.841719213381288,5.051051493003348,4.141533828775296,2.4993680521884474,3.7135946857835433,6.571711038581721,0.5716433622668731,3.6884209938151336
29.14706260826873,-11.14506248277376,1,1571.5692535086841,2.9299113322668133,1589.9752315109965,122.0928917552831,65.23750499010144,6.42128429698786,5.710185151252109,34.62274546618704,502.84693702825876,0.7390736214651122,40.38562240853365,46.59488812593987,3.4068707588583313,7.372102460341683,4.8129392878617905,4.193246843155378,2.0043521280490824,3.5729843514265625,6.222272525573784,0.5533525699936267,3.722933535695903
27.308578285893642,-12.254564353137724,1,1181.2519659530356,3.285398542552597,36838.64115973701,3821.6046201431905,210.34003433313413,20.15182447864383,6.451983098959428,30.25787390042526,6683.978581768207,0.558909351702116,263.81553657601887,226.40827400875705,12.045177654947496,10.514329749815209,8.248687306988701,5.353468373467372,3.051726165537448,3.4422713092582162,8.807618285606933,0.4439864432293496,5.57903349521183
27.450408329380235,-12.176164737480763,1,1474.5056343464928,14.493566586909717,39409.58564646405,3276.086971790041,288.8033047851897,22.16214462228852,6.240377993690672,36.86768076592465,7071.499691077165,0.7228126515889997,334.33089695176733,208.6684157457253,1.13445327411994,10.581789730430426,8.094710188410728,5.669202433497164,3.142519248689179,3.634097998050606,8.863969259496281,0.5439582177911233,5.815117796413791
27.693023020011232,-12.232084003306639,1,1289.3254809580053,4.952325637016091,47650.26823533284,1651.0196941906722,671.1660249556809,27.409271376724455,5.171826885031912,68.80736463667927,6311.272815076645,1.3242968264202124,506.3036657085726,185.80334960670694,6.24701237943616,10.771664524369982,7.409753875432789,6.510505370954574,3.3467155488186098,4.245739514756624,8.750251083245143,0.8434175530456729,6.22910977046527
27.468448153530343,-12.21049310958323,1,1348.783294739913,4.150471595637822,40037.73043561275,3083.4359027998707,290.52226499005906,22.505764027926283,6.2825187679556445,37.46446453444485,7194.760565934156,0.7419777486626483,335.377226484607,208.05910001819822,4.304557082320594,10.597602525524188,8.034124068015515,5.675116383628605,3.1572456688585326,3.6497348159624448,8.881247321300371,0.5550211049059334,5.818233228080109
27.215508067710584,-12.149456543073299,1,1872.6927441383189,3.7150077829141313,30268.121059332774,5420.136720260953,189.65853185653407,21.32993639987361,5.480163027301209,25.19047005387068,4732.226627122589,0.5947095510151847,227.46045078594113,232.6309780549495,10.818491745527764,10.317883364902178,8.598060799429478,5.2504840367134,3.1059282176560536,3.2653956061963103,8.462362411101482,0.46669161997764846,5.431363113454258
